_id,_time_c,_time_u,location,date,type,competition,face,distance,distance_units,maxshotsinserie,maxseries,bowsetup_id,arrowset_id,sightadviceaccept_shot_id,meteo_weather,meteo_wind,meteo_winddir,notes,unrecorded_volume,unrecorded_score,time_prep,time_shoot,time_warn,forced_end,archived,_aid
712,1675761684,1675771816,Herentals,1675728000,3,0,25,18.0,0,1,60,7,7,,3.0,,,"zwarte CTH tab

goed letten op ankering VAST",60,,,,,,0,r1iJvHbkTs7K
713,1675763114,1675763114,Herentals,1675728000,1,0,10,70.0,0,9,4,7,7,,3.0,,,koud zwarte CTH tab,,,,,,,0,r1iJvHbkTs7K
714,1675771838,1675777309,Herentals,1675728000,1,0,10,70.0,0,1,36,7,7,,3.0,,,Zwarte CTH tab,106,,,,,,0,r1iJvHbkTs7K
715,1675843784,1675854197,ksm merksplas,1675814400,3,0,25,18.0,0,1,10,7,7,,6.0,,,zwarte CTH tab,104,,,,,,0,r1iJvHbkTs7K
716,1675844615,1675844615,ksm merksplas,1675814400,3,0,25,18.0,0,3,10,7,7,,6.0,,,zwarte CTH tab,,,,,,,0,r1iJvHbkTs7K
717,1675846749,1675846749,ksm merksplas,1675814400,3,0,25,18.0,0,3,10,7,7,,6.0,,,zwarte CTH tab,,,,,,,0,r1iJvHbkTs7K
718,1675934110,1675942529,Herentals,1675900800,3,0,25,18.0,0,1,40,7,8,,6.0,,,"zwarte CTH tab

stukje geschoten met 7pijlen ernaast en 3 erop met omgedraaide volgorde (onder midden boven)",251,,,,,,0,r1iJvHbkTs7K
719,1675964917,1675967726,KJSS Rumst,1675900800,3,0,25,18.0,0,3,10,7,7,,6.0,,,"zwarte CTH tab, 1 fout bleef hangen met vingers en 7",,,,,,,0,r1iJvHbkTs7K
720,1675967703,1675967703,KJSS Rumst,1675900800,3,0,25,18.0,0,1,58,7,7,,6.0,,,,58,,,,,,0,r1iJvHbkTs7K
721,1676053898,1676065310,KJSS Rumst,1675987200,3,0,25,18.0,0,1,0,7,7,,6.0,,,"vrijdagavond training, in namiddag gelopen",117,,,,,,0,r1iJvHbkTs7K
722,1676125667,1676125667,KJSS Rumst,1676073600,3,0,25,18.0,0,1,180,7,7,,6.0,,,"sneller moeten stoppen

shoot offs tegen jurgen geschoten en was spannend",180,,,,,,0,r1iJvHbkTs7K
724,1676289537,1676289537,KJSS Rumst,1676246400,3,0,25,18.0,0,1,60,7,7,,6.0,,,,60,,,,,,0,r1iJvHbkTs7K
725,1676367162,1676367162,Herentals,1676332800,1,0,10,70.0,0,9,4,7,8,,3.0,,,zwarte CTH tab,,,,,,,0,r1iJvHbkTs7K
726,1676368602,1676372073,Herentals,1676332800,1,0,10,70.0,0,1,27,7,8,,3.0,,,zwarte CTH tab,114,,,,,,0,r1iJvHbkTs7K
727,1676377833,1676382114,Herentals,1676332800,1,0,13,50.0,0,1,22,7,8,,3.0,,,,117,,,,,,0,r1iJvHbkTs7K
728,1676458942,1676462742,KJSS Rumst,1676419200,3,0,25,18.0,0,1,200,7,7,,6.0,,,Zwarte CTH tab,250,,,,,,0,r1iJvHbkTs7K
729,1676459281,1676459303,KJSS Rumst,1676246400,3,0,25,18.0,0,6,5,7,7,,6.0,,,"zwarte CTH tab

veel afwijkende schoten L R (sommige voorarm ging weg van doel en andere fouten uitlijning)",,,,,,,0,r1iJvHbkTs7K
730,1676539579,1676539579,Herentals,1676505600,3,0,25,18.0,0,6,5,7,7,,6.0,,,,,,,,,,0,r1iJvHbkTs7K
731,1676545203,1676545203,Herentals,1676505600,3,0,25,18.0,0,1,226,7,7,,6.0,,,,226,,,,,,0,r1iJvHbkTs7K
732,1676669700,1676669700,KJSS Rumst,1676592000,3,0,0,5.0,0,1,193,7,7,,6.0,,,"volume, aandacht op techniek en vlot houden

zwarte CTH tab",193,,,,,,0,r1iJvHbkTs7K
733,1676669756,1676669756,KJSS Rumst,1676592000,3,0,25,18.0,0,1,45,7,7,,6.0,,,"vlot wegschieten en aandacht op techniek. niet focussen op klikker maar op beweging. doorvloeiend na de klik. ging wel goed, veel 10nen en goed gevoel 

zwarte CTH tab",45,,,,,,0,r1iJvHbkTs7K
734,1676715277,1676715277,KJSS Rumst,1676678400,3,0,25,18.0,0,3,10,7,7,,6.0,,,zwarte CTH tab,,,,,,,0,r1iJvHbkTs7K
735,1676716515,1676716515,KJSS Rumst,1676678400,3,0,25,18.0,0,3,10,7,7,,6.0,,,,,,,,,,0,r1iJvHbkTs7K
736,1676720526,1676721555,KJSS Rumst,1676678400,3,0,25,18.0,0,3,10,7,7,,6.0,,,"na pauze en opnieuw 3x9 opwarmen


veel zekerder 
minder twijfel 
meer gefocust 

zwarte CTH tab",,,,,,,0,r1iJvHbkTs7K
737,1676726266,1676726266,KJSS Rumst,1676678400,3,0,25,18.0,0,1,126,7,7,,6.0,,,"3x9 opwarmen, dan de 2 eerste rondes, dan terug 3x9 opwarmen en 3e ronde (298) 3e ronde beter en starker gevoel zonder twijfel. 

daarna nog wat matchkes tegen jurgen en uitschieten

zwarte CTH tab",126,,,,,,0,r1iJvHbkTs7K
738,1676971672,1676974506,Herentals,1676937600,1,0,10,70.0,0,9,4,7,8,,3.0,,,"zwarte CTH tab

eigenlijk met -blauwe ATF-X met aangepaste tiller- dus 0 tiller 19cm en 23.5

zeer goed gevoel, ook op klikker terug automatische piloot en automatisch 10en maar terwijl goed letten op goede uitvoering maar ook niet teveel tot in detail

laatste pijl was wel spannend en enige pijl waar ik iets begon te trillen al de rest was redelijk goed stevig op de X en bewoog niet veel",,,,,,,0,r1iJvHbkTs7K
739,1676974466,1676986032,Herentals,1676937600,1,0,10,70.0,0,1,0,9,8,,3.0,,,"zwarte CTH tab

opm: niet meer gefocust op de klik vandaag, het gebeurt gewoon vanzelf

echt veel 10en, mooie groepen zoals vroeger terug",307,,,,,,0,r1iJvHbkTs7K
740,1677054835,1677063343,ksm merksplas,1677024000,3,0,25,18.0,0,1,9,9,7,,6.0,,,,144,,,,,,0,r1iJvHbkTs7K
741,1677056084,1677056084,ksm merksplas,1677024000,3,0,25,18.0,0,6,5,9,7,,6.0,,,,,,,,,,0,r1iJvHbkTs7K
742,1677057549,1677057549,ksm merksplas,1677024000,3,0,25,18.0,0,6,5,9,7,,6.0,,,,,,,,,,0,r1iJvHbkTs7K
743,1677081812,1677086442,KJSS Rumst,1677024000,3,0,25,18.0,0,1,18,9,7,,6.0,,,losschieten,108,,,,,,0,r1iJvHbkTs7K
744,1677148261,1677160601,Herentals,1677110400,3,0,25,18.0,0,1,22,9,6,,,,,"ik denk dat hier ook 100graisn in zit (checken)

kale zit op 18m er midden bij",275,,,,,,0,r1iJvHbkTs7K
745,1677152914,1677152914,Herentals,1677110400,3,0,25,18.0,0,3,10,9,4,,6.0,,,eigenlijk 100grains denk ik,,,,,,,0,r1iJvHbkTs7K
746,1677318884,1677318884,KJSS Rumst,1677196800,3,0,0,18.0,0,1,225,9,6,,6.0,,,Zwarte CTH tab kort bij in garage (geen plek op club),225,,,,,,0,r1iJvHbkTs7K
747,1677318931,1677318931,KJSS Rumst,1677196800,3,0,25,18.0,0,1,55,9,6,,6.0,,,"nadien nog 5 gangen op 18m geschoten

wel oke gevoel hier en daar af en toe is een minder goed schot op de klikker maar voornamelijk goede trianing",55,,,,,,0,r1iJvHbkTs7K
748,1677319105,1677335133,KJSS Rumst,1677283200,3,0,25,18.0,0,1,120,9,6,,,,,"iedere gang aantal pijlen op stro en aantal op blazoen, die op blazoen zaten wel goed veel 10en. 

in begin even sukkelen met LR zoals VK maar heb gevonden hoe het kwam. ik zag 2 bolletjes op vizier. (linkse is juiste) bij vlot schot en laag houden borst met doorwerken op timing zie ik wel maar 1tje en dat is dan steeds midden door. uitlijning pees ligt ongeveer achter bolletje (als minder belangrijke periode, eens op letten en proberen op handvat etc) nu doorschieten en vlot houden

zwarte CTH tab

opm: pijl 4 dat steeds te hoog zat is opgelost met andere pin",153,,,,,,0,r1iJvHbkTs7K
749,1677448197,1677448197,Wuustwezel,1677369600,3,1,25,18.0,0,1,9,9,6,,6.0,,,,9,,,,,,0,r1iJvHbkTs7K
750,1677448241,1677448241,Wuustwezel,1677369600,3,1,25,18.0,0,3,10,9,6,,6.0,,,"niet zo super goed, 1 8 (schot was goed weg zat hoog) en redelijk veel 9s langs zelfde kant (afwerking?)",,289.0,,,,,0,r1iJvHbkTs7K
751,1677448261,1677448261,Wuustwezel,1677369600,3,1,25,18.0,0,1,60,9,6,,6.0,,,eliminaties,60,,,,,,0,r1iJvHbkTs7K
752,1677575804,1677591333,Herentals,1677542400,1,0,10,70.0,0,1,0,9,6,,1.0,,,"zwarte CTH tab
koud",230,,,,,,0,r1iJvHbkTs7K
753,1677576672,1677576672,Herentals,1677542400,1,0,10,70.0,0,9,4,9,6,,1.0,,,"koud en veel tegenlicht doel

zwarte CTH tab",,,,,,,0,r1iJvHbkTs7K
754,1677587997,1677587997,Herentals,1677542400,1,0,10,70.0,0,9,4,9,6,,,,,,,,,,,,0,r1iJvHbkTs7K
755,1677681640,1677712927,KJSS Rumst,1677628800,3,0,25,18.0,0,1,220,9,6,,6.0,,,"super goed gevoel zowel voor als achter. boog voelt ligt aan en lossen gebeurd soepel en op timing, veel 10en

zwarte CTH tab",330,,,,,,0,r1iJvHbkTs7K
756,1677750936,1677777558,Herentals,1677715200,1,2,10,70.0,0,1,33,9,6,,2.0,,,"zwarte CTH tab

cs test:
cs meer binnen met stijvere druk ipv ervoor meer uit center en minder druk

getest met titan drukpunt:
- cs meer midden door en zware druk = heel globale groep met veel plaats tussen pijlen

- cs meer buiten en zwakkere druk = betere groep, compacter in breedte (huidige stand van titan drukpunt)


=> todo stage Italië

zwart drukpunt fijner afstellen in druk (heb het gevoel dat dit qua cs wel goed staat maar mss nog iets beter kan qua vlucht met paar klikkjes) wss dan ook zwakker

en vergelijken met titan drukpunt en eventueel hier kleine stapjes terug zetten richting meer midden door.

WALKBACK nog eens doen",143,,,,,,0,r1iJvHbkTs7K
757,1677751755,1677760875,Herentals,1677715200,1,2,10,70.0,0,9,4,9,6,,2.0,,,"test cs

minder buiten en meer druk

kale zat er los bij in de groep",,,,,,,0,r1iJvHbkTs7K
758,1677757413,1677760936,Herentals,1677715200,1,2,10,70.0,0,9,4,9,6,,2.0,,,"test cs 

meer buiten en minder druk

kale zit linkse 8.5 op 9u",,,,,,,0,r1iJvHbkTs7K
759,1677777609,1677777609,KJSS Rumst,1677715200,3,0,25,18.0,0,1,55,9,6,,6.0,,,"zwarte CTH tab

beetje uitschieten 18m en eens kijken titan drukpunt reactie pijlen. Indruk dat ze wat gek vliegen richting gele dot",55,,,,,,0,r1iJvHbkTs7K
760,1677777798,1677777798,KJSS Rumst,1677715200,3,0,25,18.0,0,6,5,9,6,,6.0,,,,,,,,,,0,r1iJvHbkTs7K
761,1678033955,1678038925,fitarco,1677974400,1,0,10,70.0,0,1,28,9,8,,6.0,,,gele CTH tab,126,,,,,,0,r1iJvHbkTs7K
762,1678091335,1678099631,fitarco,1678060800,1,0,10,70.0,0,1,14,9,8,,6.0,,,opwarmen,69,,,,,,0,r1iJvHbkTs7K
763,1678091873,1678097042,fitarco,1678060800,1,0,10,70.0,0,12,3,9,8,,6.0,,,"Zwarte CTH tab

voelde zeer goed aan

peeshoogte 23.2",,,,,,,0,r1iJvHbkTs7K
764,1678093828,1678097054,fitarco,1678060800,1,0,10,70.0,0,12,3,9,8,,6.0,,,"zwarte CTH tab

voelde zeer goed aan

peeshoogte 23.2",,,,,,,0,r1iJvHbkTs7K
765,1678097673,1678268168,fitarco,1678060800,1,2,10,70.0,0,12,3,9,8,,6.0,,,"zwarte CTH tab

peeshoogte 23.5",,,,,,,0,r1iJvHbkTs7K
766,1678108679,1678119783,fitarco,1678060800,1,0,10,70.0,0,1,21,9,8,,3.0,,,"zwarte CTH tab

buiten",243,,,,,,0,r1iJvHbkTs7K
767,1678180161,1678180161,fitarco,1678147200,1,0,10,70.0,0,1,105,9,8,,6.0,,,"40pijlen opwarmen 5m
65 pijlen opwarmen 70m",105,,,,,,0,r1iJvHbkTs7K
768,1678180227,1678267106,fitarco,1678147200,1,2,10,70.0,0,9,4,10,8,,6.0,,,"drukpunt zoals blauwe altijd stond -1.5toer

peeshoogte 23.5

idee van eerst veter te zijn (gisteren) en nu precies iets meer open groep, 2 kaartjes schieten om te vergelijken...

vizier niet verzet doorheen kaartje",,,,,,,0,r1iJvHbkTs7K
769,1678183440,1678267095,fitarco,1678147200,1,2,10,70.0,0,9,4,10,8,,6.0,,,"lichtere druk kaartje 2

peeshoogte 23.5

vizier niet verzet doorheen kaartje",,,,,,,0,r1iJvHbkTs7K
770,1678197845,1678353472,fitarco,1678147200,1,2,10,70.0,0,12,3,10,8,,3.0,,,"buiten zelfde als voorgaande kaartjes

vizier niet verzet doorheen kaartje

niet mee opnemen voor pijlselectie (technische fouten)",,,,,,,0,r1iJvHbkTs7K
771,1678199543,1678204496,fitarco,1678147200,1,0,10,70.0,0,1,0,10,8,,3.0,,,zwarte CTH tab,143,,,,,,0,r1iJvHbkTs7K
772,1678264832,1678272911,fitarco,1678233600,1,0,10,70.0,0,1,0,10,8,,6.0,,,"opwarmen 
5m 

zwarte CTH tab",180,,,,,,0,r1iJvHbkTs7K
773,1678266624,1678267113,fitarco,1678233600,1,2,10,70.0,0,12,3,10,8,,6.0,,,"zwarte CTH tab

vizier niet verzet",,,,,,,0,r1iJvHbkTs7K
774,1678312929,1678313618,fitarco,1678233600,1,0,10,70.0,0,1,48,10,8,,6.0,,,"late night session na hiking

Zwarte CTH tab",80,,,,,,0,r1iJvHbkTs7K
775,1678352270,1678358258,fitarco,1678320000,1,0,10,70.0,0,1,22,10,8,,6.0,,,"zwarte CTH tab

opwarmen",94,,,,,,0,r1iJvHbkTs7K
776,1678353424,1678353431,fitarco,1678320000,1,2,10,70.0,0,12,3,10,8,,6.0,,,"zwarte CTH tab

peeshoogte 23.2 met lichte druk 1e test

niet aan vizier gedraaid doorheen kaartje",,,,,,,0,r1iJvHbkTs7K
777,1678358813,1678359725,fitarco,1678320000,1,2,10,70.0,0,9,4,10,8,,1.0,3.0,,"zwarte CTH tab

niet echt te vergelijken met anderen, was wat wind en kleinder blazoen (gekrompen)",,,,,,,0,r1iJvHbkTs7K
778,1678371779,1678380226,fitarco,1678320000,1,0,10,70.0,0,1,40,9,8,,1.0,2.0,,zwarte CTH tab,129,,,,,,0,r1iJvHbkTs7K
779,1678438062,1678477718,fitarco,1678406400,1,0,10,70.0,0,1,46,9,8,,6.0,,,"zwarte CTH tab

drukpunt +0.5 na gisteren (rechte vlucht gebleken op slomo) en goede groepen op het einde",251,,,,,,0,r1iJvHbkTs7K
780,1678438087,1678438183,fitarco,1678406400,1,0,10,70.0,0,12,3,9,8,,6.0,,,"zwarte CTH tab

eerste plot +0.5 druk

beetje minder goed begonnen",,,,,,,0,r1iJvHbkTs7K
781,1678457215,1678457215,fitarco,1678406400,1,0,10,70.0,0,6,6,9,8,,6.0,,,,,,,,,,0,r1iJvHbkTs7K
782,1678805611,1678805611,Herentals,1678752000,1,0,10,70.0,0,1,235,9,6,,3.0,,,"zwarte CTH tab

geschoten met pijlen van dean na worldcup parijs maar zit 120grains in en groepte slecht in hoogte zeer groot verschil met gele pijlen van sjef waar 100 in zit veel compacter",235,,,,,,0,r1iJvHbkTs7K
783,1678871966,1678871979,Herentals,1678838400,1,0,10,70.0,0,9,4,9,8,,1.0,,,"zwarte CTH tab

voelde redelijk lastig aan (l r) na krachttraining wat vermoeid maar niet merkbaar, grote groepen en technisch minder",,,,,,,0,r1iJvHbkTs7K
784,1678900342,1678900342,Rumst outdoor,1678838400,1,0,10,70.0,0,12,3,9,8,,3.0,,,Zwarte CTH tab,,,,,,,0,r1iJvHbkTs7K
785,1678902205,1678902212,kjss outdoor,1678838400,1,0,10,70.0,0,1,120,9,8,,3.0,,,"zwarte CTH tab

op club buiten geschoten en goed gevoel terug gevonden. ging beter dan ochtendsessie qua gevoel",84,,,,,,0,r1iJvHbkTs7K
786,1678902334,1678902334,Herentals,1678838400,1,0,10,70.0,0,1,225,9,8,,2.0,,,"ochtendsessie beetje minder gevoel vandaag, kon de automatische flow niet goed vinden en zat veel beweging in tijdens mikken. score was wel ok maar technisch wat minder

zwarte CTH tab",225,,,,,,0,r1iJvHbkTs7K
787,1678960628,1678964768,Herentals,1678924800,1,0,10,70.0,0,1,18,9,8,,3.0,,,"zwarte CTH tab

gaat en voelt beter dan gisteren ochtendsessie. terug veel 10en",234,,,,,,0,r1iJvHbkTs7K
788,1679069471,1679069533,KJSS Rumst,1679011200,1,0,10,70.0,0,1,234,11,8,,3.0,2.0,,"grip gemaakt, wat opgehoogd. gisteren boog afgesteld",234,,,,,,0,r1iJvHbkTs7K
789,1679135489,1679135489,kjss outdoor,1679097600,1,0,10,70.0,0,9,4,11,8,,3.0,,,zwarte CTH tab nog met grip zoals gisteren verder gegaan,,,,,,,0,r1iJvHbkTs7K
790,1679139569,1679154534,kjss outdoor,1679097600,1,0,10,70.0,0,1,20,11,8,,2.0,,,"zwarte CTH tab 

verder testen atfx - dx",160,,,,,,0,r1iJvHbkTs7K
791,1679139893,1679139893,kjss outdoor,1679097600,1,0,10,70.0,0,9,4,11,8,,2.0,,,zwarte CTH tab,,,,,,,0,r1iJvHbkTs7K
792,1679389031,1679396848,Herentals,1679356800,1,0,10,70.0,0,1,42,11,8,,3.0,,,zwarte CTH tab opwarmen,120,,,,,,0,r1iJvHbkTs7K
793,1679390255,1679390255,Herentals,1679356800,1,0,10,70.0,0,9,4,11,8,,3.0,,,zwarte CTH tab,,,,,,,0,r1iJvHbkTs7K
794,1679393057,1679774487,Herentals,1679356800,1,0,10,70.0,0,9,4,3,8,,3.0,,,"zwarte CTH tab

drukpunt -3/4


!!!UPDATE!!! bug, boogsetup is mis, zou moeten atf-dx zijn. aanpassen in database indien het ook backend mis is",,,,,,,0,r1iJvHbkTs7K
795,1679415705,1679419942,kjss outdoor,1679356800,1,0,10,70.0,0,1,14,11,8,,3.0,,,zwarte CTH tab na iineworks5op de club,17,,,,,,0,r1iJvHbkTs7K
796,1679415733,1679419581,kjss outdoor,1679356800,1,0,10,70.0,0,9,4,11,8,,3.0,,,"zwarte CTH tab

na Kineworks

griptape op grip gedaan",,,,,,,0,r1iJvHbkTs7K
797,1679417958,1679419575,kjss outdoor,1679356800,1,0,10,70.0,0,9,4,11,8,,3.0,,,"zwarte CTH tab

na Kineworks ronde 2

griptape op grip gedaan",,,,,,,0,r1iJvHbkTs7K
798,1679493263,1679506377,kjss outdoor,1679443200,1,0,10,70.0,0,1,20,11,8,,3.0,,,"zwarte CTH tab

vandaag wat testen",217,,,,,,0,r1iJvHbkTs7K
800,1679525118,1679525131,kjss outdoor,1679443200,1,0,10,70.0,0,6,6,12,8,,4.0,5.0,,zwarte CTH tab meer wind en regen,,,,,,,0,r1iJvHbkTs7K
801,1679564126,1679593446,Herentals,1679529600,1,0,10,70.0,0,1,0,12,8,,3.0,,,zwarte CTH tab,319,,,,,,0,r1iJvHbkTs7K
802,1679574892,1679576555,Herentals,1679529600,1,0,10,70.0,0,6,6,12,8,,3.0,5.0,,"zwarte CTH tab

soms harde windstoten hierdoor 6 rechts en wat fouten met tegen steken

buiten kot, linkse voet staat lager dan rechtse",,,,,,,0,r1iJvHbkTs7K
803,1679576986,1679576986,Herentals,1679529600,1,0,10,70.0,0,6,6,12,8,,,,,,,,,,,,0,r1iJvHbkTs7K
804,1679664344,1679670683,kjss outdoor,1679616000,1,0,10,70.0,0,1,46,12,8,,2.0,,,zwarte CTH tab verder testen na veranderingen gisteren en letten op losse hand in grip ging redelijk goed vandaag,152,,,,,,0,r1iJvHbkTs7K
805,1679990916,1680007256,Herentals,1679961600,1,0,10,70.0,0,1,23,9,8,,3.0,,,"terug met blauwe atfx, zalig gevoel in grip. 
23.2 opening vanaf grip

zwarte CTH tab

334 geschoten in stukjes momenten van aandacht en daartussen krachtvormen

op het einde terug mooie groepjes waarbij pijlen elkaar raakte",266,,,,,,0,r1iJvHbkTs7K
806,1679991229,1679991229,Herentals,1679961600,1,0,10,70.0,0,6,2,9,8,,,,,zwarte CTH tab,,,,,,,0,r1iJvHbkTs7K
807,1679992928,1679992984,Herentals,1679961600,1,0,10,70.0,0,6,1,9,8,,,,,zwarte CTH tab,,,,,,1.0,0,r1iJvHbkTs7K
808,1679993678,1680264257,Herentals,1679961600,1,0,10,70.0,0,6,2,12,8,,,,,"IS GESCHOTEN MET BLAUWE ANDERE TILLER (NOG AANPASSEN)

zwarte CTH tab",,,,,,,0,r1iJvHbkTs7K
809,1679994915,1680264249,Herentals,1679961600,1,0,10,70.0,0,6,1,12,8,,,,,"IS GESCHOTEN MET BLAUWE ANDERE TILLER (NOG AANPASSEN)

zwarte CTH tab",,,,,,,0,r1iJvHbkTs7K
810,1680074490,1680109623,Herentals,1680048000,1,0,10,70.0,0,1,34,9,8,,,,,"zwarte CTH tab

peeshoogte 23.1vkp echt een goed geluid vandaag tiller gecheckt en staat nog steeds op 0

ging wel goed en voelde goed aan",173,,,,,,0,r1iJvHbkTs7K
811,1680109666,1680109675,kjss outdoor,1680048000,1,0,10,70.0,0,1,72,9,8,,3.0,,,zwarte CTH tab,88,,,,,,0,r1iJvHbkTs7K
812,1680164312,1680164312,Herentals,1680134400,1,0,10,70.0,0,6,6,9,8,,,,,,,,,,,,0,r1iJvHbkTs7K
813,1680167143,1680170687,Herentals,1680134400,1,0,10,70.0,0,1,14,9,8,,,,,"zwarte CTH tab

OPLETTEN: op vinger voorkant kin en kaak IS VEEL BETER eerst beetje breed in groep en dan terug op gelet zoals gisteren en kroop terug bij elkaar",135,,,,,,0,r1iJvHbkTs7K
814,1680264090,1680269009,kjss outdoor,1680220800,1,0,10,70.0,0,1,13,9,8,,4.0,7.0,,"zwarte CTH tab

lichte training goed gevoel opzoeken

zeer sterk gevoel, goede training ondanks de harde wind en lastige miezer regen. toch dikke groepen rekening houdend met de wind. 

goed gelet op 1 lijn, sterk voorhand houden richting x en vinger langs kin",104,,,,,,0,r1iJvHbkTs7K
815,1680525259,1680525268,Lilleshall,1680480000,1,1,10,70.0,0,6,0,9,8,,,,,Proefpijlen,20,,,,,,0,r1iJvHbkTs7K
816,1680525259,1680525340,Lilleshall,1680480000,1,1,10,70.0,0,6,6,9,8,,1.0,4.0,7.0,"kwalificatie ronde 1

zwarte CTH tab",,,,,,,0,r1iJvHbkTs7K
817,1680525259,1680525331,Lilleshall,1680480000,1,1,10,70.0,0,6,6,9,8,,1.0,4.0,7.0,"kwalificatie ronde 2

zwarte CTH tab",,,,,,,0,r1iJvHbkTs7K
818,1680595839,1680595839,Lilleshall,1680480000,1,0,10,70.0,0,1,30,9,8,,1.0,3.0,,practise field,30,,,,,,0,r1iJvHbkTs7K
819,1680614006,1680614013,Lilleshall,1680480000,1,1,10,70.0,0,1,56,9,8,,1.0,,,team finales,56,,,,,,0,r1iJvHbkTs7K
820,1680788495,1680788524,Lilleshall,1680480000,1,0,10,70.0,0,1,40,9,8,,1.0,5.0,3.0,opwarmen team matchen quota,40,,,,,,0,r1iJvHbkTs7K
821,1680788558,1680788558,Lilleshall,1680480000,1,1,10,70.0,0,1,0,9,8,,1.0,5.0,3.0,team quota finals,0,,,,,,0,r1iJvHbkTs7K
822,1680859825,1680865436,Lilleshall,1680825600,1,0,10,70.0,0,1,28,9,8,,1.0,1.0,,gele 777 pees,100,,,,,,0,r1iJvHbkTs7K
823,1681247660,1681247660,Herentals,1681171200,1,0,10,70.0,0,1,325,9,8,,1.0,,,"vreemd gevoel, voelde slecht aan (shaky) maar toch nog wel goede scores en ok groepen. hoed letten op aandachtspunten als: 

wijsvinger kin
los ontspannen
ontspannen voorhand
trekken in rug
los langs kaaklijn

zwarte CTH tab

getest 23.5 en stillere boog, groepen lijken ok maar moeilijk te zeggen vandaag",325,,,,,,0,r1iJvHbkTs7K
824,1681302055,1681380821,kjss outdoor,1681257600,1,0,10,80.0,0,1,0,9,8,,2.0,4.0,3.0,"zwarte CTH tab

beetje last in R pols en alles voelde stram en stijf aan",220,,,,,,0,r1iJvHbkTs7K
825,1681380802,1681397830,kjss outdoor,1681344000,1,0,10,70.0,0,1,0,9,8,,2.0,6.0,3.0,"zwarte CTH tab

losschieten, en letten op aandachtspunten met 18p tegelijk",306,,,,,,0,r1iJvHbkTs7K
826,1681407109,1681410277,kjss outdoor,1681344000,1,0,10,70.0,0,1,0,9,8,,2.0,2.0,,"zwarte CTH tab

voelde super goed en dikke groepen!",94,,,,,,0,r1iJvHbkTs7K
827,1681467445,1681469944,kjss outdoor,1681430400,1,0,10,70.0,0,6,6,9,8,,2.0,3.0,,"groepen staken wat verdeeld beetje hier en daar, opening was 23.5

zwarte CTH tab",,,,,,,0,r1iJvHbkTs7K
828,1681469927,1681473156,kjss outdoor,1681430400,1,0,10,70.0,0,1,0,9,8,,2.0,3.0,,"groepen staken wat verdeeld beetje hier en daar, opening was 23.5

zwarte CTH tab",129,,,,,,0,r1iJvHbkTs7K
829,1681503556,1681552643,kjss outdoor,1681430400,1,0,10,70.0,0,1,88,9,8,,2.0,1.0,,"avond sessie 2 ging super goed heel veel 10en dikke groepen en zalig sterk stabiel gevoel

peeshoogte 23.1 en ging echtwel goed van groepen op gegeven moment 128/130 in een gang met 13p

TODO: morgen eens testen met plot
zwarte CTH tab",101,,,,,,0,r1iJvHbkTs7K
830,1681550547,1681552594,kjss outdoor,1681516800,1,0,10,70.0,0,1,18,9,8,,2.0,4.0,3.0,"zwarte CTH tab
23 midden pees",27,,,,,,0,r1iJvHbkTs7K
831,1681550569,1681552680,kjss outdoor,1681516800,1,0,10,70.0,0,6,6,9,8,,1.0,6.0,9.0,"zwarte CTH tab

rukwinden, geen referentie als test voor peeshoogte

23.0 midden pees",,,,,,,0,r1iJvHbkTs7K
832,1681720561,1681720708,Jumet,1681603200,1,1,10,70.0,0,6,0,9,8,,,,,Proefpijlen,18,,,,,,0,r1iJvHbkTs7K
833,1681720561,1681720708,Jumet,1681603200,1,1,10,70.0,0,6,6,9,8,,2.0,3.0,,"zwarte CTH tab

heel koud

2 minder goede rondes 51 en 53",,326.0,,,,,0,r1iJvHbkTs7K
834,1681720561,1681720708,Jumet,1681603200,1,1,10,70.0,0,6,6,9,8,,2.0,3.0,,"zwarte CTH tab

heel koud 

1 mindere pijl, 5",,328.0,,,,,0,r1iJvHbkTs7K
835,1681720671,1681720708,Jumet,1681603200,1,1,10,70.0,0,1,50,9,8,,2.0,4.0,,eliminaties tot brons,50,,,,,,0,r1iJvHbkTs7K
839,1681820419,1681824888,Antalya,1681776000,1,0,10,70.0,0,1,17,9,8,,1.0,3.0,7.0,"trainingfield

super goede groepjes en sterk gevoel, had dit niet verwacht met slechte nachtrust 

stond 23.0 (mp)
is naar 22.85 gegaan (mp)

maar precies gevoel op het einde beter",97,,,,,,0,r1iJvHbkTs7K
840,1681901934,1681901943,Antalya,1681862400,1,1,10,70.0,0,6,6,9,8,,1.0,3.0,,"kwalificatie ronde 1 

zwarte CTH tab",,,,,,,0,r1iJvHbkTs7K
841,1681908179,1681913434,Antalya,1681862400,1,1,10,70.0,0,6,6,9,8,,1.0,3.0,9.0,"zwarte CTH tab

kwalificatie ronde 2",,,,,,,0,r1iJvHbkTs7K
842,1681977902,1681993193,Antalya,1681948800,1,0,10,70.0,0,1,72,9,8,,1.0,5.0,,"training blok 1

goede training, beetje wind training maar vooral gelet op focus behouden en sterk naar het midden(naar waar je mikt) ging goed en goede groepen met paar zeer goede ronden. 58 in een ronde met harde rukwinden...

goed gevoel, deze namiddag nog met 3 pijlen matchen trainen

zwarte CTH tab",72,,,,,,0,r1iJvHbkTs7K
